Date/Time,Electricity:Facility [J](RunPeriod),ElectricityPurchased:Facility [J](RunPeriod),ElectricitySurplusSold:Facility [J](RunPeriod),ElectricityNet:Facility [J](RunPeriod),Source:Facility [J](RunPeriod),CO2:Facility [kg](RunPeriod),Electricity:Building [J](RunPeriod),Electricity:Plant [J](RunPeriod),Electricity:HVAC [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Pumps:Electricity [J](RunPeriod),Heating:Electricity [J](RunPeriod),Gas:Facility [J](RunPeriod),Heating:Gas [J](RunPeriod),Gas:Plant [J](RunPeriod),Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/08  01:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  02:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  03:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  04:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  05:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  06:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  07:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  08:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  09:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  10:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  11:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  12:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  13:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  14:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
 01/08  15:00:00,,,,,,,,,,,,,,,,,,,8521920.234,8521920.234,0.0 
